id,rest_id,date,time
2661,8145768,02/20/2019,06:30:00
2662,5692068,02/16/2019,08:00:00
2663,3178144,01/30/2019,01:00:00
2664,9123857,02/02/2019,08:15:00
2665,358408,03/09/2019,06:00:00
2666,6497003,01/04/2019,04:15:00
2667,509368,03/09/2019,01:15:00
2668,7488674,01/31/2019,01:15:00
2669,5533181,03/06/2019,04:00:00
2670,5062344,01/03/2019,07:30:00
2671,1588941,03/22/2019,01:00:00
2672,4007628,02/28/2019,04:30:00
2673,5207571,01/08/2019,10:15:00
2674,1625086,03/18/2019,05:30:00
2675,5653232,03/04/2019,01:15:00
2676,4828364,03/17/2019,06:00:00
2677,1654422,03/15/2019,04:15:00
2678,9175728,02/23/2019,01:30:00
2679,5415700,02/28/2019,05:15:00
2680,7369491,03/05/2019,01:00:00
2681,723081,03/22/2019,06:30:00
2682,7504424,01/05/2019,10:30:00
2683,5124079,01/16/2019,06:00:00
2684,3583984,03/22/2019,01:30:00
2685,5963021,02/01/2019,06:30:00
2686,4174315,02/17/2019,05:15:00
2687,5739299,02/07/2019,05:00:00
2688,938343,01/02/2019,05:15:00
2689,7947416,02/13/2019,10:00:00
2690,7350258,01/03/2019,09:00:00
2691,9178998,02/16/2019,02:00:00
2692,7326899,01/12/2019,02:30:00
2693,6248410,01/29/2019,03:15:00
2694,7985570,03/06/2019,03:00:00
2695,7701452,02/22/2019,04:15:00
2696,9674350,02/01/2019,05:00:00
2697,633495,02/28/2019,09:00:00
2698,7407382,02/27/2019,01:15:00
2699,120823,02/03/2019,02:30:00
2700,4035371,02/07/2019,01:15:00
2701,5036152,02/17/2019,06:00:00
2702,5251533,02/18/2019,08:15:00
2703,8944974,01/29/2019,01:15:00
2704,8565130,03/11/2019,10:15:00
2705,1061973,01/24/2019,06:15:00
2706,8191114,03/15/2019,07:30:00
2707,6426592,03/06/2019,06:00:00
2708,6297230,03/04/2019,07:00:00
2709,1563695,02/20/2019,04:30:00
2710,7503359,03/18/2019,08:30:00
2711,757490,02/15/2019,02:15:00
2712,7367878,01/28/2019,08:30:00
2713,351355,02/06/2019,01:30:00
2714,6545956,03/08/2019,07:15:00
2715,1575440,01/31/2019,04:15:00
2716,7196902,03/25/2019,06:15:00
2717,2541825,01/15/2019,05:00:00
2718,4207897,01/19/2019,10:15:00
2719,2173260,03/19/2019,07:00:00
2720,9188848,03/22/2019,06:15:00
2721,4719709,03/27/2019,02:15:00
2722,5321556,01/01/2019,08:15:00
2723,6845037,02/13/2019,07:15:00
2724,4690260,02/07/2019,06:30:00
2725,6666326,03/17/2019,06:15:00
2726,6779484,03/12/2019,01:15:00
2727,4000967,12/31/2018,03:30:00
2728,2782311,03/15/2019,05:30:00
2729,280618,01/12/2019,10:15:00
2730,9822071,01/03/2019,01:15:00
2731,5031894,01/12/2019,08:15:00
2732,3886560,03/04/2019,10:15:00
2733,5900714,01/03/2019,04:00:00
2734,4534875,02/25/2019,01:15:00
2735,3823688,01/30/2019,05:15:00
2736,19375,01/06/2019,05:00:00
2737,6130878,02/12/2019,07:30:00
2738,3176075,01/16/2019,08:30:00
2739,4103307,03/07/2019,04:00:00
2740,8102180,02/07/2019,06:15:00
2741,1979530,02/07/2019,08:00:00
2742,9601726,01/27/2019,02:30:00
2743,3314820,02/09/2019,08:30:00
2744,679614,01/02/2019,07:30:00
2745,5624367,03/30/2019,08:00:00
2746,8471292,01/10/2019,09:15:00
2747,4668296,01/07/2019,10:30:00
2748,3358506,03/22/2019,08:15:00
2749,8477345,01/09/2019,07:00:00
2750,2332037,01/01/2019,08:30:00
2751,4577796,02/13/2019,10:30:00
2752,9434470,03/07/2019,01:00:00
2753,3010181,03/08/2019,08:30:00
2754,3115949,02/06/2019,09:30:00
2755,4835832,01/08/2019,10:30:00
2756,3389088,02/18/2019,02:00:00
2757,7034074,02/17/2019,05:15:00
2758,6323627,02/04/2019,10:15:00
2759,5223459,02/16/2019,02:00:00
2760,3610051,01/19/2019,05:00:00
2761,9492004,02/19/2019,02:30:00
2762,4704711,02/17/2019,03:00:00
2763,1585382,02/04/2019,08:30:00
2764,3341631,01/08/2019,05:15:00
2765,4662099,01/07/2019,08:30:00
2766,8928108,02/04/2019,08:15:00
2767,3766808,01/21/2019,08:30:00
2768,7341821,03/06/2019,10:15:00
2769,5971411,02/15/2019,05:00:00
2770,3094472,01/02/2019,05:30:00
2771,9640499,01/20/2019,04:30:00
2772,2518062,01/17/2019,02:15:00
2773,9112697,03/10/2019,03:30:00
2774,4964935,02/08/2019,08:15:00
2775,5095596,02/01/2019,01:00:00
2776,8516524,03/01/2019,01:00:00
2777,7116936,02/27/2019,09:00:00
2778,4075453,02/22/2019,08:15:00
2779,4930610,02/25/2019,07:00:00
2780,1960874,03/29/2019,02:00:00
2781,858640,03/19/2019,07:15:00
2782,4727603,02/09/2019,06:15:00
2783,4381487,01/10/2019,01:15:00
2784,959708,02/18/2019,03:15:00
2785,1226982,01/08/2019,09:00:00
2786,7133155,02/02/2019,10:00:00
2787,4889302,02/17/2019,01:15:00
2788,6922499,03/02/2019,02:30:00
2789,7028041,01/26/2019,10:15:00
2790,5564394,01/11/2019,02:30:00
2791,1971560,02/10/2019,06:30:00
2792,6349781,02/28/2019,09:30:00
2793,9983174,02/11/2019,08:30:00
2794,6624508,02/02/2019,03:30:00
2795,3686660,02/04/2019,10:15:00
2796,3425806,01/20/2019,03:00:00
2797,5117776,02/14/2019,08:30:00
2798,8537008,03/06/2019,04:00:00
2799,4479926,01/20/2019,07:00:00
2800,5152614,02/14/2019,01:15:00
2801,4885973,02/20/2019,10:00:00
2802,6815038,01/06/2019,09:00:00
2803,927143,01/04/2019,06:15:00
2804,4941158,03/22/2019,02:00:00
2805,2048759,03/04/2019,01:30:00
2806,3416557,02/10/2019,03:30:00
2807,7872759,02/13/2019,09:15:00
2808,2236563,02/03/2019,05:30:00
2809,1240219,01/27/2019,07:15:00
2810,1974885,02/11/2019,06:00:00
2811,9537160,03/15/2019,06:30:00
2812,5905864,03/11/2019,05:00:00
2813,7423203,01/25/2019,08:15:00
2814,4681932,01/04/2019,07:00:00
2815,1220777,02/20/2019,08:30:00
2816,9080211,01/02/2019,01:00:00
2817,736158,02/02/2019,06:15:00
2818,5131963,01/12/2019,10:30:00
2819,4911412,01/22/2019,09:00:00
2820,3719816,02/04/2019,05:30:00
2821,4569025,03/05/2019,08:15:00
2822,2550208,01/17/2019,02:00:00
2823,9630303,03/14/2019,04:15:00
2824,2980549,02/26/2019,05:15:00
2825,6671646,02/11/2019,05:30:00
2826,7674150,02/03/2019,10:15:00
2827,2892690,03/06/2019,06:00:00
2828,8661545,03/08/2019,08:15:00
2829,1232475,03/13/2019,08:15:00
2830,4048070,03/29/2019,03:00:00
2831,8235065,03/02/2019,09:30:00
2832,8098135,03/06/2019,06:00:00
2833,7127431,01/23/2019,01:00:00
2834,1091635,03/08/2019,01:00:00
2835,6015652,02/19/2019,07:00:00
2836,4021506,01/26/2019,09:30:00
2837,1616282,03/28/2019,06:30:00
2838,4961051,03/21/2019,08:30:00
2839,478961,01/18/2019,07:15:00
2840,3569082,03/22/2019,04:15:00
2841,9465165,01/17/2019,06:15:00
2842,3344938,02/20/2019,09:30:00
2843,5933442,03/23/2019,03:30:00
2844,8116101,01/14/2019,03:15:00
2845,155465,01/18/2019,01:30:00
2846,6836279,03/15/2019,06:15:00
2847,9005439,03/20/2019,04:15:00
2848,5912626,02/11/2019,03:00:00
2849,54278,02/26/2019,03:15:00
2850,9700,02/04/2019,09:30:00
2851,2687852,03/21/2019,02:15:00
2852,54806,01/07/2019,03:15:00
2853,7776953,02/26/2019,02:30:00
2854,2000555,03/24/2019,08:00:00
2855,4217247,03/24/2019,10:00:00
2856,9413295,01/07/2019,03:00:00
2857,513814,03/10/2019,01:15:00
2858,2961676,03/23/2019,02:15:00
2859,6405261,02/17/2019,10:00:00
2860,6263306,03/21/2019,10:15:00
2861,7900921,02/15/2019,09:15:00
2862,143457,01/13/2019,04:30:00
2863,4242080,03/18/2019,04:15:00
2864,7992027,03/10/2019,04:00:00
2865,5910658,02/16/2019,03:30:00
2866,915942,01/24/2019,05:30:00
2867,5774929,01/31/2019,06:30:00
2868,1625114,02/20/2019,10:15:00
2869,804989,01/15/2019,09:30:00
2870,5137193,03/27/2019,03:30:00
2871,7411479,01/03/2019,02:00:00
2872,1010513,03/28/2019,10:15:00
2873,2047317,01/19/2019,07:00:00
2874,1472093,01/08/2019,08:00:00
2875,3519175,03/29/2019,06:30:00
2876,8418860,03/30/2019,01:00:00
2877,9063247,02/19/2019,07:00:00
2878,4231703,03/17/2019,01:30:00
2879,2042520,03/28/2019,08:15:00
2880,8506273,02/17/2019,08:00:00
2881,6230940,02/23/2019,04:15:00
2882,5482339,02/19/2019,09:15:00
2883,9673421,02/05/2019,05:00:00
2884,1737073,02/16/2019,08:00:00
2885,2342588,02/23/2019,03:15:00
2886,8021383,01/13/2019,01:00:00
2887,569494,01/28/2019,06:30:00
2888,3152096,02/18/2019,05:30:00
2889,8454321,01/31/2019,01:30:00
2890,5395665,03/19/2019,09:15:00
2891,6405367,03/26/2019,03:15:00
2892,3111096,03/04/2019,07:15:00
2893,8979820,02/08/2019,06:30:00
2894,8010599,03/04/2019,04:30:00
2895,1455031,02/22/2019,01:00:00
2896,8220333,01/28/2019,02:30:00
2897,2120818,02/23/2019,01:15:00
2898,9900453,03/26/2019,03:30:00
2899,9482316,02/09/2019,02:15:00
2900,1169500,03/24/2019,07:00:00
2901,522234,02/28/2019,03:30:00
2902,2970506,02/24/2019,09:30:00
2903,6570572,01/19/2019,09:30:00
2904,7447928,03/06/2019,01:30:00
2905,1276582,01/10/2019,07:00:00
2906,4092921,02/17/2019,03:30:00
2907,894536,01/14/2019,03:00:00
2908,3622662,03/18/2019,04:15:00
2909,790050,03/27/2019,09:30:00
2910,5745977,03/01/2019,03:30:00
2911,491502,01/21/2019,09:00:00
2912,1746941,02/11/2019,06:00:00
2913,1691496,03/06/2019,03:00:00
2914,4029372,03/20/2019,05:15:00
2915,413524,03/04/2019,04:00:00
2916,2212969,03/25/2019,03:30:00
2917,5139147,03/02/2019,08:30:00
2918,7934775,01/19/2019,08:00:00
2919,6805227,01/13/2019,02:00:00
2920,1483407,01/17/2019,10:00:00
2921,9308343,03/11/2019,08:15:00
2922,8319202,03/21/2019,02:15:00
2923,8187640,02/08/2019,08:15:00
2924,1569490,03/08/2019,09:15:00
2925,1191093,02/06/2019,08:15:00
2926,925686,01/21/2019,01:00:00
2927,1766682,02/10/2019,06:00:00
2928,2591636,01/19/2019,05:15:00
2929,7300521,02/21/2019,09:30:00
2930,6954630,02/24/2019,06:00:00
2931,1791644,03/27/2019,06:15:00
2932,2957365,01/31/2019,02:30:00
2933,4091141,02/07/2019,10:30:00
2934,614558,01/03/2019,06:00:00
2935,8830779,02/11/2019,08:30:00
2936,4249554,01/02/2019,10:15:00
2937,5262139,03/27/2019,05:15:00
2938,8456731,01/10/2019,05:15:00
2939,728285,01/11/2019,10:30:00
2940,9689004,01/15/2019,02:00:00
2941,9559023,02/04/2019,07:30:00
2942,3694376,03/05/2019,03:00:00
2943,5630979,01/30/2019,06:30:00
2944,586434,01/20/2019,07:30:00
2945,7377111,03/11/2019,08:00:00
2946,1262850,03/29/2019,08:30:00
2947,944839,01/30/2019,04:15:00
2948,3227660,02/16/2019,09:15:00
2949,8769271,02/22/2019,10:30:00
2950,6387947,03/14/2019,08:15:00
2951,210562,02/07/2019,01:30:00
2952,5638943,01/20/2019,07:30:00
2953,4230249,01/28/2019,03:15:00
2954,2552548,01/13/2019,04:15:00
2955,2176894,03/25/2019,03:00:00
2956,1670681,02/27/2019,10:30:00
2957,8803686,03/23/2019,03:30:00
2958,8680585,03/04/2019,05:30:00
2959,2011451,01/04/2019,01:30:00
2960,2015563,02/24/2019,10:00:00
2961,1335945,01/09/2019,04:00:00
2962,7730864,03/16/2019,04:30:00
2963,2414325,01/24/2019,01:00:00
2964,2647442,01/12/2019,06:00:00
2965,1567366,03/07/2019,04:15:00
2966,4902234,01/15/2019,03:15:00
2967,5795097,02/14/2019,01:15:00
2968,3916002,02/19/2019,06:15:00
2969,5026823,02/04/2019,10:30:00
2970,9546900,03/30/2019,04:15:00
2971,1136888,01/26/2019,02:30:00
2972,3875382,03/01/2019,06:00:00
2973,5474466,02/09/2019,05:00:00
2974,2468668,03/05/2019,05:00:00
2975,3854450,03/20/2019,02:15:00
2976,1400813,01/03/2019,06:30:00
2977,564243,03/08/2019,01:15:00
2978,9160891,03/22/2019,06:30:00
2979,8034728,02/11/2019,03:00:00
2980,2073834,01/24/2019,09:30:00
2981,8523106,12/31/2018,08:30:00
2982,3692019,02/20/2019,08:30:00
2983,5781311,01/05/2019,07:15:00
2984,4812092,03/11/2019,03:15:00
2985,3607894,03/22/2019,02:30:00
2986,3209090,01/13/2019,03:00:00
2987,4522254,03/03/2019,07:30:00
2988,6773938,03/05/2019,02:30:00
2989,9706481,01/12/2019,06:15:00
2990,1130701,02/02/2019,02:00:00
2991,8461870,01/30/2019,07:15:00
2992,3835645,02/19/2019,08:00:00
2993,4790258,03/27/2019,10:30:00
2994,1204703,03/17/2019,10:30:00
2995,3373413,02/08/2019,09:30:00
2996,9400165,02/17/2019,04:15:00
2997,4750741,03/05/2019,08:00:00
2998,8117263,02/08/2019,05:30:00
2999,8459940,01/05/2019,01:30:00
3000,5038189,02/03/2019,04:15:00
3001,2358268,01/08/2019,05:15:00
3002,2096790,01/15/2019,01:30:00
3003,5554477,02/09/2019,06:30:00
3004,1741106,03/11/2019,02:15:00
3005,8428322,02/25/2019,07:15:00
3006,5171891,03/15/2019,01:00:00
3007,2431368,02/13/2019,03:30:00
3008,4017705,01/30/2019,01:15:00
3009,9253291,01/08/2019,06:30:00
3010,2249987,01/01/2019,10:00:00
3011,6261409,01/15/2019,05:15:00
3012,3951119,03/07/2019,01:00:00
3013,7259476,01/28/2019,10:00:00
3014,7424404,01/08/2019,06:30:00
3015,3271366,02/28/2019,08:00:00
3016,82489,02/09/2019,03:15:00
3017,1910369,01/18/2019,07:30:00
3018,5117289,01/09/2019,05:30:00
3019,2893761,02/20/2019,10:15:00
3020,5495306,02/27/2019,01:30:00
3021,6455563,02/20/2019,03:30:00
3022,9593015,03/16/2019,05:00:00
3023,4015220,03/08/2019,07:15:00
3024,8950857,03/25/2019,01:15:00
3025,1201918,01/23/2019,02:30:00
3026,5765190,02/06/2019,03:30:00
3027,8249713,01/08/2019,07:15:00
3028,6816799,03/23/2019,07:30:00
3029,1648079,01/17/2019,04:15:00
3030,9665005,02/11/2019,06:30:00
3031,2680867,01/23/2019,08:15:00
3032,1357387,03/01/2019,03:15:00
3033,2931080,01/24/2019,05:15:00
3034,1691693,02/03/2019,01:30:00
3035,2362011,02/08/2019,02:15:00
3036,2825001,02/10/2019,08:00:00
3037,185850,01/15/2019,08:00:00
3038,1353657,03/04/2019,07:15:00
3039,8093964,03/27/2019,04:00:00
3040,1318534,03/23/2019,09:00:00
3041,7092460,01/15/2019,10:30:00
3042,8527685,01/09/2019,09:30:00
3043,2930271,03/04/2019,05:15:00
3044,1167956,02/09/2019,09:00:00
3045,9324257,03/26/2019,03:30:00
3046,7687270,01/07/2019,10:15:00
3047,30166,03/12/2019,03:00:00
3048,3305842,03/05/2019,10:00:00
3049,2784969,02/18/2019,08:30:00
3050,4692153,02/17/2019,01:30:00
3051,8757996,01/08/2019,02:30:00
3052,3373180,01/28/2019,03:30:00
3053,2743953,02/04/2019,03:15:00
3054,2325849,02/06/2019,10:00:00
3055,2036886,01/13/2019,07:15:00
3056,8377882,03/26/2019,05:00:00
3057,178675,03/14/2019,06:15:00
3058,5386258,02/25/2019,09:30:00
3059,1866005,03/28/2019,09:30:00
3060,8051247,02/01/2019,03:15:00
3061,6309649,03/03/2019,09:15:00
3062,3591386,03/09/2019,06:00:00
3063,2600943,01/07/2019,04:15:00
3064,9500222,03/06/2019,09:30:00
3065,6486513,03/17/2019,06:15:00
3066,9729469,03/26/2019,03:15:00
3067,7753914,02/15/2019,02:30:00
3068,9947430,02/07/2019,10:00:00
3069,8794692,03/04/2019,06:30:00
3070,413977,01/07/2019,04:30:00
3071,6676865,03/03/2019,02:00:00
3072,3795112,03/01/2019,08:00:00
3073,6062799,01/13/2019,06:30:00
3074,3515225,03/18/2019,02:30:00
3075,6289133,01/03/2019,05:15:00
3076,1755090,02/24/2019,03:30:00
3077,3599932,03/03/2019,09:00:00
3078,1037777,01/17/2019,06:30:00
3079,91919,02/20/2019,09:30:00
3080,4495619,02/25/2019,09:00:00
3081,6498781,03/04/2019,04:15:00
3082,6416557,02/05/2019,07:30:00
3083,4105153,01/24/2019,06:30:00
3084,7959632,03/01/2019,05:15:00
3085,6882676,02/22/2019,08:15:00
3086,4963570,03/08/2019,05:00:00
3087,1083777,01/24/2019,03:00:00
3088,1013558,01/01/2019,06:30:00
3089,7805,02/07/2019,04:30:00
3090,4550691,03/19/2019,06:15:00
3091,3066744,02/04/2019,02:00:00
3092,481827,01/22/2019,06:00:00
3093,9240865,03/28/2019,01:30:00
3094,3189538,02/06/2019,09:15:00
3095,4098769,01/02/2019,03:30:00
3096,9345447,03/28/2019,05:30:00
3097,3312395,02/26/2019,10:30:00
3098,13896,01/17/2019,06:00:00
3099,8452882,02/22/2019,05:30:00
3100,1831064,03/01/2019,05:15:00
3101,1798044,03/10/2019,08:00:00
3102,1449213,02/14/2019,02:15:00
3103,1826656,02/01/2019,09:15:00
3104,2340010,01/27/2019,06:15:00
3105,3627287,02/28/2019,03:15:00
3106,206450,03/15/2019,10:15:00
3107,8989987,01/24/2019,04:15:00
3108,5840432,01/29/2019,08:15:00
3109,563735,03/10/2019,06:30:00
3110,4763188,02/13/2019,10:30:00
3111,9990305,02/19/2019,07:30:00
3112,3318730,02/11/2019,08:30:00
3113,6221022,01/13/2019,08:00:00
3114,2421672,03/21/2019,01:00:00
3115,3594320,03/09/2019,03:00:00
3116,3274048,03/20/2019,03:30:00
3117,5269656,01/13/2019,06:15:00
3118,8318643,01/18/2019,05:00:00
3119,5716723,02/22/2019,07:30:00
3120,9670305,01/28/2019,07:00:00
3121,3604201,02/10/2019,01:00:00
3122,739365,02/08/2019,03:15:00
3123,708786,01/07/2019,04:15:00
3124,803464,01/05/2019,04:00:00
3125,6345473,01/05/2019,06:00:00
3126,1134704,01/12/2019,10:00:00
3127,5690545,02/15/2019,08:30:00
3128,6455624,01/23/2019,09:15:00
3129,143169,03/16/2019,10:00:00
3130,9610080,02/19/2019,06:00:00
3131,6818919,01/29/2019,05:00:00
3132,4358177,03/16/2019,02:00:00
3133,7650337,01/06/2019,02:30:00
3134,2417182,01/18/2019,03:00:00
3135,3798707,02/07/2019,05:15:00
3136,832436,02/08/2019,06:15:00
3137,5428029,03/04/2019,05:15:00
3138,6914926,01/08/2019,06:30:00
3139,2882553,01/15/2019,02:00:00
3140,3353123,01/28/2019,10:00:00
3141,9117628,01/22/2019,10:00:00
3142,9784409,02/14/2019,04:15:00
3143,5299107,02/24/2019,04:00:00
3144,1153561,01/29/2019,01:15:00
3145,6676755,01/20/2019,07:15:00
3146,1956034,03/16/2019,01:00:00
3147,9562302,01/05/2019,01:30:00
3148,2895360,02/09/2019,01:30:00
3149,3838534,03/30/2019,02:00:00
3150,2626677,02/11/2019,06:00:00
3151,9704771,03/09/2019,10:00:00
3152,519706,01/30/2019,05:30:00
3153,8100111,03/14/2019,03:00:00
3154,7046481,02/16/2019,04:15:00
3155,3694557,02/02/2019,04:30:00
3156,5396244,01/20/2019,07:30:00
3157,2366502,02/02/2019,05:15:00
3158,3414857,02/12/2019,03:00:00
3159,7138000,01/20/2019,07:15:00
3160,5459113,03/12/2019,07:15:00
3161,5560616,01/03/2019,03:00:00
3162,6240971,03/12/2019,04:30:00
3163,1456657,03/12/2019,01:15:00
3164,3180307,01/09/2019,01:30:00
3165,5462507,02/07/2019,10:00:00
3166,7414650,01/29/2019,07:30:00
3167,3709203,02/21/2019,04:30:00
3168,9558796,01/14/2019,09:15:00
3169,3405279,02/07/2019,06:00:00
3170,1608480,01/07/2019,07:15:00
3171,1523484,03/28/2019,09:00:00
3172,1869333,01/01/2019,04:30:00
3173,4803644,01/01/2019,10:00:00
3174,5618691,01/18/2019,08:15:00
3175,129806,01/25/2019,06:15:00
3176,30582,03/01/2019,09:00:00
3177,7130310,03/10/2019,05:30:00
3178,4472889,01/10/2019,04:00:00
3179,8800393,02/07/2019,07:30:00
3180,2905824,01/24/2019,06:15:00
3181,5514492,01/04/2019,04:00:00
3182,1196444,01/15/2019,04:00:00
3183,2418460,02/11/2019,02:15:00
3184,1747826,03/04/2019,05:30:00
3185,5048178,01/22/2019,01:15:00
3186,6030582,01/07/2019,07:30:00
3187,6017760,03/03/2019,04:30:00
3188,9154672,01/18/2019,02:00:00
3189,381138,02/04/2019,09:00:00
3190,7844636,02/23/2019,05:00:00
3191,2827232,01/24/2019,02:30:00
3192,6838973,02/02/2019,10:00:00
3193,4077554,03/03/2019,01:30:00
3194,1037437,01/24/2019,08:15:00
3195,3298079,01/16/2019,02:00:00
3196,4325734,02/16/2019,06:30:00
3197,6865112,03/29/2019,08:15:00
3198,8748730,03/24/2019,08:30:00
3199,8042222,03/03/2019,10:30:00
3200,3115616,01/11/2019,06:30:00
3201,3231056,03/16/2019,09:00:00
3202,3691384,02/07/2019,06:15:00
3203,5253357,02/16/2019,01:30:00
3204,5055965,02/25/2019,06:00:00
3205,3093012,02/07/2019,07:15:00
3206,1790536,03/04/2019,01:00:00
3207,8000617,02/01/2019,07:30:00
3208,5899737,03/07/2019,03:00:00
3209,1966276,01/28/2019,09:15:00
3210,99148,03/01/2019,01:15:00
3211,4509449,02/11/2019,04:00:00
3212,4252206,03/14/2019,07:15:00
3213,5078214,03/16/2019,08:30:00
3214,851247,02/17/2019,04:30:00
3215,2727408,01/01/2019,01:30:00
3216,293360,03/30/2019,10:15:00
3217,7513904,03/05/2019,08:15:00
3218,535410,01/28/2019,09:00:00
3219,4179740,01/08/2019,08:00:00
3220,7242523,01/27/2019,07:15:00
3221,2667717,03/13/2019,07:30:00
3222,9938013,01/03/2019,08:30:00
3223,383418,02/11/2019,07:00:00
3224,6075220,01/23/2019,01:15:00
3225,6789194,02/16/2019,06:30:00
3226,397214,02/13/2019,07:15:00
3227,2276696,03/10/2019,08:30:00
3228,6917081,02/19/2019,04:15:00
3229,3426521,02/25/2019,07:00:00
3230,1736465,03/05/2019,09:00:00
3231,790032,01/31/2019,08:30:00
3232,1507358,02/12/2019,09:00:00
3233,2804409,02/15/2019,09:00:00
3234,2454244,02/22/2019,10:00:00
3235,8395233,03/12/2019,01:00:00
3236,3061478,01/13/2019,10:30:00
3237,4127984,02/03/2019,06:15:00
3238,5069017,02/22/2019,05:15:00
3239,6323539,02/22/2019,03:00:00
3240,4629318,02/26/2019,01:15:00
3241,554167,02/17/2019,07:00:00
3242,1012584,02/05/2019,08:15:00
3243,1395918,01/11/2019,01:15:00
3244,2680850,03/30/2019,03:00:00
3245,5873676,01/09/2019,03:00:00
3246,1895291,03/20/2019,04:00:00
3247,1833287,02/28/2019,04:00:00
3248,2306870,01/09/2019,04:15:00
3249,8882285,02/09/2019,09:15:00
3250,6869431,01/14/2019,10:15:00
3251,1927485,03/08/2019,06:15:00
3252,555465,03/01/2019,07:30:00
3253,2737445,02/23/2019,01:00:00
3254,83604,02/12/2019,02:15:00
3255,1257570,02/28/2019,10:30:00
3256,7829459,03/13/2019,09:30:00
3257,9640502,02/19/2019,07:15:00
3258,3617008,03/27/2019,08:15:00
3259,5289334,02/01/2019,05:00:00
3260,3492593,02/05/2019,08:15:00
3261,6736994,03/16/2019,03:15:00
3262,2928397,01/23/2019,05:30:00
3263,4829475,01/25/2019,07:00:00
3264,7557860,02/05/2019,02:00:00
3265,308532,02/06/2019,01:00:00
3266,4321465,02/21/2019,05:30:00
3267,7377559,03/27/2019,05:15:00
3268,1414642,01/27/2019,04:15:00
3269,716464,02/19/2019,08:00:00
3270,2874399,03/01/2019,08:00:00
3271,4856061,02/01/2019,07:15:00
3272,6143962,02/26/2019,07:30:00
3273,7277422,02/09/2019,05:30:00
3274,8754150,03/07/2019,04:00:00
3275,1320091,01/08/2019,07:15:00
3276,7439992,02/04/2019,09:00:00
3277,2746658,01/14/2019,03:15:00
3278,6660546,02/05/2019,05:00:00
3279,4110049,01/04/2019,05:30:00
3280,4391544,03/20/2019,06:30:00
3281,5539561,03/16/2019,04:15:00
3282,7609868,02/06/2019,01:00:00
3283,8943011,03/29/2019,10:30:00
3284,382867,01/02/2019,06:15:00
3285,2780834,01/07/2019,05:15:00
3286,6272912,03/06/2019,05:00:00
3287,8349608,02/27/2019,03:00:00
3288,9070399,03/30/2019,08:15:00
3289,7447638,03/06/2019,09:15:00
3290,6327804,02/09/2019,07:00:00
3291,6585507,01/24/2019,06:15:00
3292,7631920,02/25/2019,02:00:00
3293,4290896,03/29/2019,02:15:00
3294,22616,01/05/2019,05:15:00
3295,7488691,01/07/2019,05:15:00
3296,9145262,01/02/2019,01:15:00
3297,3967490,02/17/2019,10:00:00
3298,1636002,02/13/2019,05:30:00
3299,8654332,01/10/2019,09:00:00
3300,6410980,03/21/2019,02:00:00
3301,3246242,03/25/2019,09:30:00
3302,2317290,01/21/2019,10:15:00
3303,1746382,01/13/2019,01:15:00
3304,5493551,01/03/2019,09:15:00
3305,1752861,01/23/2019,02:00:00
3306,8530509,03/10/2019,08:30:00
3307,9835547,02/21/2019,01:30:00
3308,741515,01/01/2019,03:15:00
3309,2412837,02/02/2019,04:00:00
3310,9143256,02/01/2019,04:30:00
3311,3759259,01/21/2019,07:30:00
3312,2299918,03/05/2019,03:30:00
3313,2133767,02/16/2019,07:30:00
3314,8933618,01/21/2019,07:15:00
3315,5305819,01/12/2019,07:30:00
3316,9399257,03/22/2019,05:30:00
3317,8837823,01/12/2019,04:00:00
3318,5823105,01/07/2019,08:00:00
3319,7806234,02/27/2019,02:30:00
3320,8896527,01/17/2019,08:15:00
3321,3866227,02/11/2019,02:30:00
3322,6578175,02/03/2019,07:30:00
3323,3802485,02/19/2019,10:30:00
3324,6491243,01/03/2019,01:15:00
3325,6409361,01/02/2019,05:00:00
3326,7346902,02/16/2019,01:00:00
3327,5376804,03/04/2019,05:30:00
3328,4492090,03/03/2019,05:00:00
3329,8491880,01/13/2019,01:15:00
3330,9458256,01/06/2019,07:30:00
3331,8130827,01/13/2019,09:00:00
3332,1232785,01/15/2019,09:15:00
3333,259736,02/17/2019,09:30:00
3334,6708377,02/04/2019,07:30:00
3335,2053336,03/16/2019,01:00:00
3336,2857830,02/25/2019,02:15:00
3337,4191541,02/04/2019,06:15:00
3338,8579040,03/21/2019,06:15:00
3339,9019516,02/03/2019,02:30:00
3340,383141,01/09/2019,04:30:00
3341,7606118,03/10/2019,08:15:00
3342,7319069,03/27/2019,02:00:00
3343,4305699,01/30/2019,10:15:00
3344,755207,03/19/2019,07:15:00
3345,8367924,02/03/2019,06:30:00
3346,7235661,02/07/2019,03:30:00
3347,6592725,01/04/2019,06:30:00
3348,9143349,02/28/2019,08:00:00
3349,6263216,01/09/2019,01:15:00
3350,2176586,01/16/2019,03:15:00
3351,6450196,03/20/2019,07:15:00
3352,4796352,02/23/2019,06:30:00
3353,593454,02/05/2019,04:30:00
3354,5570617,01/23/2019,09:30:00
3355,87679,02/09/2019,03:15:00
3356,3277456,03/03/2019,07:00:00
3357,2838114,03/04/2019,05:30:00
3358,1071685,02/05/2019,09:15:00
3359,1672940,02/28/2019,08:15:00
3360,6584080,03/25/2019,08:00:00
3361,2605532,03/06/2019,04:00:00
3362,5594724,01/01/2019,03:15:00
3363,1528352,01/26/2019,05:15:00
